dialogue_id,condition,pairing,pairing_type,model,agent_role,turn_number,gamma_norm,gamma_vector,hedge_density,position_depth,self_reference_depth,hypothesis_diversity,revision_genuineness,structural_direction,sync_value,judge_divergence
C_gpt4o_gpt4o_T4_rep04,C,gpt4o_gpt4o,homogeneous,gpt4o,B,2,1.125,"[0.56, 0.625, 0.75]",0.3,4.0,1.0,2.0,2.0,2.0,0.981,1.1601
C_gpt4o_gpt4o_T4_rep04,C,gpt4o_gpt4o,homogeneous,gpt4o,B,3,0.491,"[0.1, 0.375, 0.3]",0.259,2.0,1.0,4.0,2.0,5.0,0.711,1.5287
C_gpt4o_gpt4o_T4_rep04,C,gpt4o_gpt4o,homogeneous,gpt4o,B,4,0.594,"[0.1, 0.375, 0.45]",0.281,4.0,1.0,4.0,2.0,4.0,0.592,1.3779
C_gpt4o_gpt4o_T4_rep04,C,gpt4o_gpt4o,homogeneous,gpt4o,B,5,0.844,"[0.1, 0.375, 0.75]",0.032,2.0,1.0,4.0,2.0,2.0,0.75,1.2185
C_gpt4o_gpt4o_T4_rep04,C,gpt4o_gpt4o,homogeneous,gpt4o,B,6,0.98,"[0.1, 0.375, 0.9]",0.219,4.0,1.0,4.0,2.0,1.0,0.872,1.3706
C_gpt4o_gpt4o_T4_rep04,C,gpt4o_gpt4o,homogeneous,gpt4o,B,7,1.037,"[0.61, 0.375, 0.75]",0.0,4.0,1.0,4.0,2.0,2.0,0.904,1.2832
C_gpt4o_gpt4o_T4_rep04,C,gpt4o_gpt4o,homogeneous,gpt4o,B,8,0.991,"[0.529, 0.375, 0.75]",0.059,4.0,1.0,4.0,2.0,2.0,0.987,1.2185
C_gpt4o_gpt4o_T4_rep05,C,gpt4o_gpt4o,homogeneous,gpt4o,A,1,0.877,"[0.359, 0.625, 0.5]",0.219,3.0,1.0,4.0,0.0,0.0,0.958,1.6298
C_gpt4o_gpt4o_T4_rep05,C,gpt4o_gpt4o,homogeneous,gpt4o,A,2,0.794,"[0.536, 0.375, 0.45]",0.292,3.0,1.0,4.0,2.0,4.0,0.811,1.3038
C_gpt4o_gpt4o_T4_rep05,C,gpt4o_gpt4o,homogeneous,gpt4o,A,3,0.996,"[0.537, 0.375, 0.75]",0.217,3.0,1.0,4.0,2.0,2.0,0.823,1.222
C_gpt4o_gpt4o_T4_rep05,C,gpt4o_gpt4o,homogeneous,gpt4o,A,4,0.605,"[0.15, 0.375, 0.45]",0.038,4.0,1.0,4.0,2.0,4.0,0.898,1.5287
C_gpt4o_gpt4o_T4_rep05,C,gpt4o_gpt4o,homogeneous,gpt4o,A,5,0.844,"[0.1, 0.375, 0.75]",0.04,2.0,1.0,4.0,2.0,2.0,0.953,1.1996
C_gpt4o_gpt4o_T4_rep05,C,gpt4o_gpt4o,homogeneous,gpt4o,A,6,0.594,"[0.1, 0.375, 0.45]",0.04,4.0,1.0,4.0,2.0,4.0,0.852,1.2548
C_gpt4o_gpt4o_T4_rep05,C,gpt4o_gpt4o,homogeneous,gpt4o,A,7,0.594,"[0.1, 0.375, 0.45]",0.04,2.0,1.0,4.0,2.0,4.0,0.72,1.2185
C_gpt4o_gpt4o_T4_rep05,C,gpt4o_gpt4o,homogeneous,gpt4o,A,8,0.844,"[0.1, 0.375, 0.75]",0.038,4.0,1.0,4.0,2.0,2.0,0.992,1.2832
C_gpt4o_gpt4o_T4_rep05,C,gpt4o_gpt4o,homogeneous,gpt4o,B,1,0.835,"[0.238, 0.625, 0.5]",0.226,4.0,1.0,4.0,0.0,0.0,0.958,1.6298
C_gpt4o_gpt4o_T4_rep05,C,gpt4o_gpt4o,homogeneous,gpt4o,B,2,0.605,"[0.15, 0.375, 0.45]",0.32,3.0,1.0,4.0,2.0,4.0,0.811,1.3038
C_gpt4o_gpt4o_T4_rep05,C,gpt4o_gpt4o,homogeneous,gpt4o,B,3,0.819,"[0.573, 0.375, 0.45]",0.174,3.0,1.0,4.0,2.0,4.0,0.823,1.222
C_gpt4o_gpt4o_T4_rep05,C,gpt4o_gpt4o,homogeneous,gpt4o,B,4,0.503,"[0.15, 0.375, 0.3]",0.083,4.0,1.0,4.0,2.0,5.0,0.898,1.5287
C_gpt4o_gpt4o_T4_rep05,C,gpt4o_gpt4o,homogeneous,gpt4o,B,5,0.891,"[0.541, 0.375, 0.6]",0.0,4.0,1.0,4.0,2.0,3.0,0.953,1.1996
C_gpt4o_gpt4o_T4_rep05,C,gpt4o_gpt4o,homogeneous,gpt4o,B,6,0.742,"[0.5, 0.312, 0.45]",0.0,4.0,2.0,4.0,2.0,4.0,0.852,1.2548
C_gpt4o_gpt4o_T4_rep05,C,gpt4o_gpt4o,homogeneous,gpt4o,B,7,0.874,"[0.1, 0.438, 0.75]",0.043,2.0,1.0,4.0,2.0,2.0,0.72,1.2185
C_gpt4o_gpt4o_T4_rep05,C,gpt4o_gpt4o,homogeneous,gpt4o,B,8,0.852,"[0.15, 0.375, 0.75]",0.0,1.0,1.0,4.0,2.0,2.0,0.992,1.2832
D_claude_claude_T4_rep01,D,claude_claude,homogeneous,claude,A,1,0.848,"[0.468, 0.5, 0.5]",0.435,3.0,2.0,4.0,0.0,0.0,0.882,1.0774
D_claude_claude_T4_rep01,D,claude_claude,homogeneous,claude,A,2,0.431,"[0.1, 0.125, 0.4]",0.533,5.0,4.0,5.0,4.0,3.0,0.659,0.8656
D_claude_claude_T4_rep01,D,claude_claude,homogeneous,claude,A,3,0.799,"[0.645, 0.25, 0.4]",0.242,5.0,4.0,5.0,4.0,3.0,0.911,0.642
D_claude_claude_T4_rep01,D,claude_claude,homogeneous,claude,A,4,0.83,"[0.581, 0.438, 0.4]",0.081,5.0,3.0,4.0,4.0,3.0,0.837,1.0703
D_claude_claude_T4_rep01,D,claude_claude,homogeneous,claude,A,5,0.751,"[0.513, 0.375, 0.4]",0.108,5.0,3.0,4.0,4.0,3.0,0.742,1.0307
D_claude_claude_T4_rep01,D,claude_claude,homogeneous,claude,A,6,0.453,"[0.1, 0.188, 0.4]",0.235,3.0,4.0,5.0,4.0,3.0,0.615,0.9885
D_claude_claude_T4_rep01,D,claude_claude,homogeneous,claude,A,7,0.715,"[0.1, 0.375, 0.6]",0.097,5.0,4.0,4.0,2.0,3.0,0.711,1.3117
D_claude_claude_T4_rep01,D,claude_claude,homogeneous,claude,A,8,0.849,"[0.639, 0.25, 0.5]",0.375,5.0,4.0,5.0,3.0,3.0,0.721,1.2583
D_claude_claude_T4_rep01,D,claude_claude,homogeneous,claude,B,1,0.73,"[0.18, 0.5, 0.5]",0.111,4.0,2.0,4.0,0.0,0.0,0.882,1.0774
D_claude_claude_T4_rep01,D,claude_claude,homogeneous,claude,B,2,0.772,"[0.544, 0.375, 0.4]",0.2,4.0,2.0,4.0,4.0,3.0,0.659,0.8656
D_claude_claude_T4_rep01,D,claude_claude,homogeneous,claude,B,3,0.71,"[0.531, 0.25, 0.4]",0.138,4.0,4.0,4.0,4.0,3.0,0.911,0.642
D_claude_claude_T4_rep01,D,claude_claude,homogeneous,claude,B,4,0.667,"[0.15, 0.25, 0.6]",0.121,5.0,4.0,5.0,2.0,3.0,0.837,1.0703
D_claude_claude_T4_rep01,D,claude_claude,homogeneous,claude,B,5,1.009,"[0.517, 0.625, 0.6]",0.086,5.0,2.0,3.0,2.0,3.0,0.742,1.0307
D_claude_claude_T4_rep01,D,claude_claude,homogeneous,claude,B,6,0.838,"[0.529, 0.25, 0.6]",0.028,5.0,4.0,4.0,2.0,3.0,0.615,0.9885
D_claude_claude_T4_rep01,D,claude_claude,homogeneous,claude,B,7,1.004,"[0.517, 0.5, 0.7]",0.062,5.0,4.0,3.0,1.0,3.0,0.711,1.3117
D_claude_claude_T4_rep01,D,claude_claude,homogeneous,claude,B,8,1.128,"[0.502, 0.812, 0.6]",0.067,5.0,1.0,2.0,2.0,3.0,0.721,1.2583
D_claude_claude_T4_rep02,D,claude_claude,homogeneous,claude,A,1,0.731,"[0.185, 0.5, 0.5]",0.12,4.0,2.0,4.0,0.0,0.0,0.994,1.1547
D_claude_claude_T4_rep02,D,claude_claude,homogeneous,claude,A,2,0.445,"[0.15, 0.125, 0.4]",0.265,5.0,4.0,5.0,4.0,3.0,0.95,0.7719
D_claude_claude_T4_rep02,D,claude_claude,homogeneous,claude,A,3,0.712,"[0.534, 0.25, 0.4]",0.333,5.0,4.0,5.0,4.0,3.0,0.883,1.0703
D_claude_claude_T4_rep02,D,claude_claude,homogeneous,claude,A,4,0.718,"[0.541, 0.25, 0.4]",0.25,5.0,4.0,5.0,4.0,3.0,0.96,0.7719
D_claude_claude_T4_rep02,D,claude_claude,homogeneous,claude,A,5,0.568,"[0.15, 0.375, 0.4]",0.216,4.0,4.0,4.0,4.0,3.0,0.699,0.7937
D_claude_claude_T4_rep02,D,claude_claude,homogeneous,claude,A,6,0.845,"[0.569, 0.375, 0.5]",0.353,4.0,4.0,4.0,3.0,3.0,0.723,0.4974
D_claude_claude_T4_rep02,D,claude_claude,homogeneous,claude,A,7,0.901,"[0.558, 0.375, 0.6]",0.469,4.0,4.0,4.0,2.0,3.0,0.766,1.0991
D_claude_claude_T4_rep02,D,claude_claude,homogeneous,claude,A,8,0.495,"[0.15, 0.25, 0.4]",0.194,5.0,4.0,5.0,4.0,3.0,0.828,0.9885
D_claude_claude_T4_rep02,D,claude_claude,homogeneous,claude,B,1,0.737,"[0.206, 0.5, 0.5]",0.161,4.0,2.0,4.0,0.0,0.0,0.994,1.1547
D_claude_claude_T4_rep02,D,claude_claude,homogeneous,claude,B,2,0.495,"[0.15, 0.25, 0.4]",0.333,5.0,4.0,4.0,4.0,3.0,0.95,0.7719
D_claude_claude_T4_rep02,D,claude_claude,homogeneous,claude,B,3,0.829,"[0.515, 0.25, 0.6]",0.303,5.0,4.0,5.0,2.0,3.0,0.883,1.0703
D_claude_claude_T4_rep02,D,claude_claude,homogeneous,claude,B,4,0.758,"[0.523, 0.375, 0.4]",0.257,5.0,4.0,4.0,4.0,3.0,0.96,0.7719
D_claude_claude_T4_rep02,D,claude_claude,homogeneous,claude,B,5,0.869,"[0.504, 0.375, 0.6]",0.265,5.0,4.0,4.0,2.0,3.0,0.699,0.7937
D_claude_claude_T4_rep02,D,claude_claude,homogeneous,claude,B,6,0.568,"[0.15, 0.375, 0.4]",0.278,4.0,4.0,4.0,4.0,3.0,0.723,0.4974
D_claude_claude_T4_rep02,D,claude_claude,homogeneous,claude,B,7,0.667,"[0.15, 0.25, 0.6]",0.222,5.0,4.0,5.0,2.0,3.0,0.766,1.0991
D_claude_claude_T4_rep02,D,claude_claude,homogeneous,claude,B,8,0.667,"[0.15, 0.25, 0.6]",0.2,4.0,4.0,5.0,2.0,3.0,0.828,0.9885
D_claude_claude_T4_rep03,D,claude_claude,homogeneous,claude,A,1,0.85,"[0.286, 0.625, 0.5]",0.323,4.0,1.0,4.0,0.0,0.0,0.764,0.866
D_claude_claude_T4_rep03,D,claude_claude,homogeneous,claude,A,2,0.467,"[0.15, 0.188, 0.4]",0.293,5.0,4.0,4.0,4.0,3.0,0.899,0.7071
D_claude_claude_T4_rep03,D,claude_claude,homogeneous,claude,A,3,0.723,"[0.15, 0.5, 0.5]",0.22,4.0,2.0,4.0,3.0,3.0,0.845,0.642
D_claude_claude_T4_rep03,D,claude_claude,homogeneous,claude,A,4,0.445,"[0.15, 0.125, 0.4]",0.344,5.0,4.0,5.0,4.0,3.0,0.95,0.8367
D_claude_claude_T4_rep03,D,claude_claude,homogeneous,claude,A,5,0.795,"[0.15, 0.5, 0.6]",0.333,4.0,2.0,4.0,2.0,3.0,0.961,1.1519
D_claude_claude_T4_rep03,D,claude_claude,homogeneous,claude,A,6,0.758,"[0.15, 0.438, 0.6]",0.441,5.0,1.0,4.0,2.0,3.0,0.855,1.3607
D_claude_claude_T4_rep03,D,claude_claude,homogeneous,claude,A,7,0.608,"[0.15, 0.312, 0.5]",0.371,4.0,2.0,4.0,3.0,3.0,0.799,1.0703
D_claude_claude_T4_rep03,D,claude_claude,homogeneous,claude,A,8,0.432,"[0.15, 0.062, 0.4]",0.333,5.0,5.0,5.0,4.0,3.0,0.606,1.0991
D_claude_claude_T4_rep03,D,claude_claude,homogeneous,claude,B,1,0.614,"[0.255, 0.25, 0.5]",0.259,4.0,4.0,4.0,0.0,0.0,0.764,0.866
D_claude_claude_T4_rep03,D,claude_claude,homogeneous,claude,B,2,0.568,"[0.15, 0.375, 0.4]",0.263,5.0,4.0,4.0,4.0,3.0,0.899,0.7071
D_claude_claude_T4_rep03,D,claude_claude,homogeneous,claude,B,3,0.568,"[0.15, 0.375, 0.4]",0.312,4.0,4.0,4.0,4.0,3.0,0.845,0.642
D_claude_claude_T4_rep03,D,claude_claude,homogeneous,claude,B,4,0.495,"[0.15, 0.25, 0.4]",0.167,5.0,4.0,5.0,4.0,3.0,0.95,0.8367
D_claude_claude_T4_rep03,D,claude_claude,homogeneous,claude,B,5,0.834,"[0.523, 0.25, 0.6]",0.214,5.0,4.0,5.0,2.0,3.0,0.961,1.1519
D_claude_claude_T4_rep03,D,claude_claude,homogeneous,claude,B,6,0.903,"[0.514, 0.438, 0.6]",0.185,5.0,3.0,4.0,2.0,3.0,0.855,1.3607
D_claude_claude_T4_rep03,D,claude_claude,homogeneous,claude,B,7,0.809,"[0.509, 0.188, 0.6]",0.167,5.0,4.0,5.0,2.0,3.0,0.799,1.0703
D_claude_claude_T4_rep03,D,claude_claude,homogeneous,claude,B,8,0.826,"[0.51, 0.25, 0.6]",0.148,5.0,4.0,5.0,2.0,3.0,0.606,1.0991
D_claude_claude_T4_rep04,D,claude_claude,homogeneous,claude,A,1,0.732,"[0.19, 0.5, 0.5]",0.13,4.0,2.0,4.0,0.0,0.0,0.88,0.5774
D_claude_claude_T4_rep04,D,claude_claude,homogeneous,claude,A,2,0.705,"[0.524, 0.25, 0.4]",0.179,4.0,4.0,4.0,4.0,3.0,0.91,0.4472
D_claude_claude_T4_rep04,D,claude_claude,homogeneous,claude,A,3,0.706,"[0.15, 0.562, 0.4]",0.273,5.0,1.0,4.0,4.0,3.0,0.867,1.0321
D_claude_claude_T4_rep04,D,claude_claude,homogeneous,claude,A,4,0.69,"[0.53, 0.188, 0.4]",0.333,5.0,4.0,4.0,4.0,3.0,0.878,0.7071
D_claude_claude_T4_rep04,D,claude_claude,homogeneous,claude,A,5,0.643,"[0.15, 0.375, 0.5]",0.139,4.0,4.0,4.0,3.0,3.0,0.758,0.8439
D_claude_claude_T4_rep04,D,claude_claude,homogeneous,claude,A,6,0.568,"[0.15, 0.375, 0.4]",0.154,5.0,4.0,4.0,4.0,3.0,0.678,1.0243
D_claude_claude_T4_rep04,D,claude_claude,homogeneous,claude,A,7,0.797,"[0.568, 0.25, 0.5]",0.289,5.0,4.0,5.0,3.0,3.0,0.916,1.2416
D_claude_claude_T4_rep04,D,claude_claude,homogeneous,claude,A,8,0.568,"[0.15, 0.375, 0.4]",0.484,4.0,4.0,4.0,4.0,3.0,0.725,0.7937
D_claude_claude_T4_rep04,D,claude_claude,homogeneous,claude,B,1,0.612,"[0.25, 0.25, 0.5]",0.25,4.0,4.0,4.0,0.0,0.0,0.88,0.5774
D_claude_claude_T4_rep04,D,claude_claude,homogeneous,claude,B,2,0.795,"[0.575, 0.375, 0.4]",0.4,4.0,4.0,4.0,4.0,3.0,0.91,0.4472
D_claude_claude_T4_rep04,D,claude_claude,homogeneous,claude,B,3,0.839,"[0.559, 0.375, 0.5]",0.281,4.0,4.0,4.0,3.0,3.0,0.867,1.0321
D_claude_claude_T4_rep04,D,claude_claude,homogeneous,claude,B,4,0.568,"[0.15, 0.375, 0.4]",0.375,5.0,4.0,4.0,4.0,3.0,0.878,0.7071
D_claude_claude_T4_rep04,D,claude_claude,homogeneous,claude,B,5,0.885,"[0.531, 0.375, 0.6]",0.312,5.0,4.0,4.0,2.0,3.0,0.758,0.8439
D_claude_claude_T4_rep04,D,claude_claude,homogeneous,claude,B,6,0.89,"[0.578, 0.312, 0.6]",0.467,5.0,3.0,5.0,2.0,3.0,0.678,1.0243
D_claude_claude_T4_rep04,D,claude_claude,homogeneous,claude,B,7,0.881,"[0.526, 0.5, 0.5]",0.414,5.0,1.0,4.0,3.0,3.0,0.916,1.2416
D_claude_claude_T4_rep04,D,claude_claude,homogeneous,claude,B,8,0.843,"[0.562, 0.188, 0.6]",0.29,5.0,4.0,4.0,2.0,3.0,0.725,0.7937
D_claude_claude_T4_rep05,D,claude_claude,homogeneous,claude,A,1,0.661,"[0.353, 0.25, 0.5]",0.455,4.0,4.0,4.0,0.0,0.0,0.91,0.5774
D_claude_claude_T4_rep05,D,claude_claude,homogeneous,claude,A,2,0.658,"[0.15, 0.5, 0.4]",0.364,5.0,2.0,4.0,4.0,3.0,0.837,0.9237
D_claude_claude_T4_rep05,D,claude_claude,homogeneous,claude,A,3,0.708,"[0.59, 0.25, 0.3]",0.184,5.0,4.0,4.0,5.0,3.0,0.928,1.0703
D_claude_claude_T4_rep05,D,claude_claude,homogeneous,claude,A,4,0.723,"[0.15, 0.5, 0.5]",0.387,4.0,2.0,4.0,3.0,3.0,0.999,0.8367
D_claude_claude_T4_rep05,D,claude_claude,homogeneous,claude,A,5,0.745,"[0.546, 0.312, 0.4]",0.294,4.0,3.0,4.0,4.0,3.0,0.848,0.9258
D_claude_claude_T4_rep05,D,claude_claude,homogeneous,claude,A,6,0.723,"[0.15, 0.375, 0.6]",0.296,5.0,3.0,4.0,2.0,3.0,0.859,0.9885
D_claude_claude_T4_rep05,D,claude_claude,homogeneous,claude,A,7,0.758,"[0.15, 0.438, 0.6]",0.25,4.0,2.0,4.0,2.0,3.0,0.888,1.1519
D_claude_claude_T4_rep05,D,claude_claude,homogeneous,claude,A,8,0.818,"[0.528, 0.375, 0.5]",0.194,4.0,2.0,4.0,3.0,3.0,0.919,0.9885
D_claude_claude_T4_rep05,D,claude_claude,homogeneous,claude,B,1,0.751,"[0.254, 0.5, 0.5]",0.258,4.0,2.0,4.0,0.0,0.0,0.91,0.5774
D_claude_claude_T4_rep05,D,claude_claude,homogeneous,claude,B,2,0.495,"[0.15, 0.25, 0.4]",0.259,5.0,4.0,4.0,4.0,3.0,0.837,0.9237
D_claude_claude_T4_rep05,D,claude_claude,homogeneous,claude,B,3,0.78,"[0.555, 0.375, 0.4]",0.37,5.0,2.0,5.0,4.0,3.0,0.928,1.0703
D_claude_claude_T4_rep05,D,claude_claude,homogeneous,claude,B,4,0.724,"[0.574, 0.188, 0.4]",0.222,5.0,5.0,4.0,4.0,3.0,0.999,0.8367
D_claude_claude_T4_rep05,D,claude_claude,homogeneous,claude,B,5,0.897,"[0.589, 0.312, 0.6]",0.4,5.0,4.0,5.0,2.0,3.0,0.848,0.9258
D_claude_claude_T4_rep05,D,claude_claude,homogeneous,claude,B,6,0.864,"[0.597, 0.375, 0.5]",0.207,5.0,4.0,4.0,3.0,3.0,0.859,0.9885
D_claude_claude_T4_rep05,D,claude_claude,homogeneous,claude,B,7,0.87,"[0.548, 0.312, 0.6]",0.304,5.0,5.0,4.0,2.0,3.0,0.888,1.1519
D_claude_claude_T4_rep05,D,claude_claude,homogeneous,claude,B,8,0.899,"[0.506, 0.438, 0.6]",0.292,5.0,4.0,4.0,2.0,3.0,0.919,0.9885
D_claude_gpt4o_T4_rep01,D,claude_gpt4o,heterogeneous,claude,A,1,0.833,"[0.229, 0.625, 0.5]",0.208,4.0,1.0,4.0,0.0,0.0,0.931,1.6298
D_claude_gpt4o_T4_rep01,D,claude_gpt4o,heterogeneous,claude,A,2,0.432,"[0.15, 0.062, 0.4]",0.412,5.0,4.0,5.0,4.0,3.0,0.675,1.0703
D_claude_gpt4o_T4_rep01,D,claude_gpt4o,heterogeneous,claude,A,3,0.568,"[0.15, 0.375, 0.4]",0.25,4.0,4.0,4.0,4.0,3.0,0.538,0.7937
D_claude_gpt4o_T4_rep01,D,claude_gpt4o,heterogeneous,claude,A,4,0.568,"[0.15, 0.375, 0.4]",0.484,5.0,2.0,5.0,4.0,3.0,0.845,1.222
D_claude_gpt4o_T4_rep01,D,claude_gpt4o,heterogeneous,claude,A,5,0.764,"[0.601, 0.25, 0.4]",0.281,5.0,4.0,4.0,4.0,3.0,0.959,1.0054
D_claude_gpt4o_T4_rep01,D,claude_gpt4o,heterogeneous,claude,A,6,0.723,"[0.15, 0.375, 0.6]",0.364,4.0,4.0,4.0,2.0,3.0,0.711,1.0173
D_claude_gpt4o_T4_rep01,D,claude_gpt4o,heterogeneous,claude,A,7,0.529,"[0.15, 0.312, 0.4]",0.355,5.0,5.0,4.0,4.0,3.0,0.625,1.0703
D_claude_gpt4o_T4_rep01,D,claude_gpt4o,heterogeneous,claude,A,8,0.897,"[0.504, 0.625, 0.4]",0.364,5.0,1.0,4.0,4.0,3.0,0.836,1.3284
D_claude_gpt4o_T4_rep01,D,claude_gpt4o,heterogeneous,gpt4o,B,1,0.902,"[0.416, 0.625, 0.5]",0.333,3.0,1.0,4.0,0.0,0.0,0.931,1.6298
D_claude_gpt4o_T4_rep01,D,claude_gpt4o,heterogeneous,gpt4o,B,2,0.757,"[0.15, 0.625, 0.4]",0.269,4.0,1.0,2.0,4.0,3.0,0.675,1.0703
D_claude_gpt4o_T4_rep01,D,claude_gpt4o,heterogeneous,gpt4o,B,3,1.03,"[0.557, 0.625, 0.6]",0.154,4.0,1.0,2.0,2.0,3.0,0.538,0.7937
D_claude_gpt4o_T4_rep01,D,claude_gpt4o,heterogeneous,gpt4o,B,4,0.723,"[0.15, 0.375, 0.6]",0.103,3.0,1.0,4.0,2.0,3.0,0.845,1.222
D_claude_gpt4o_T4_rep01,D,claude_gpt4o,heterogeneous,gpt4o,B,5,0.723,"[0.15, 0.375, 0.6]",0.185,4.0,1.0,4.0,2.0,3.0,0.959,1.0054
D_claude_gpt4o_T4_rep01,D,claude_gpt4o,heterogeneous,gpt4o,B,6,1.012,"[0.523, 0.625, 0.6]",0.231,4.0,1.0,2.0,2.0,3.0,0.711,1.0173
D_claude_gpt4o_T4_rep01,D,claude_gpt4o,heterogeneous,gpt4o,B,7,0.904,"[0.562, 0.375, 0.6]",0.107,4.0,1.0,4.0,2.0,3.0,0.625,1.0703
D_claude_gpt4o_T4_rep01,D,claude_gpt4o,heterogeneous,gpt4o,B,8,1.061,"[0.613, 0.625, 0.6]",0.333,4.0,1.0,2.0,2.0,3.0,0.836,1.3284
D_claude_gpt4o_T4_rep02,D,claude_gpt4o,heterogeneous,claude,A,1,0.836,"[0.241, 0.625, 0.5]",0.233,4.0,1.0,4.0,0.0,0.0,0.913,1.6298
D_claude_gpt4o_T4_rep02,D,claude_gpt4o,heterogeneous,claude,A,2,0.467,"[0.15, 0.188, 0.4]",0.231,5.0,4.0,4.0,4.0,3.0,0.588,0.7719
D_claude_gpt4o_T4_rep02,D,claude_gpt4o,heterogeneous,claude,A,3,0.853,"[0.58, 0.375, 0.5]",0.071,5.0,4.0,4.0,3.0,3.0,0.87,1.0703
D_claude_gpt4o_T4_rep02,D,claude_gpt4o,heterogeneous,claude,A,4,0.791,"[0.57, 0.375, 0.4]",0.211,5.0,4.0,4.0,4.0,3.0,0.922,1.0054
D_claude_gpt4o_T4_rep02,D,claude_gpt4o,heterogeneous,claude,A,5,0.658,"[0.15, 0.5, 0.4]",0.209,4.0,2.0,4.0,4.0,3.0,0.781,1.0991
D_claude_gpt4o_T4_rep02,D,claude_gpt4o,heterogeneous,claude,A,6,0.529,"[0.15, 0.312, 0.4]",0.139,5.0,3.0,4.0,4.0,3.0,0.657,1.0703
D_claude_gpt4o_T4_rep02,D,claude_gpt4o,heterogeneous,claude,A,7,0.855,"[0.656, 0.375, 0.4]",0.452,5.0,1.0,5.0,4.0,3.0,0.956,1.4886
D_claude_gpt4o_T4_rep02,D,claude_gpt4o,heterogeneous,claude,A,8,0.91,"[0.658, 0.188, 0.6]",0.135,5.0,2.0,5.0,2.0,3.0,0.96,1.4102
D_claude_gpt4o_T4_rep02,D,claude_gpt4o,heterogeneous,gpt4o,B,1,0.923,"[0.199, 0.75, 0.5]",0.148,4.0,1.0,3.0,0.0,0.0,0.913,1.6298
D_claude_gpt4o_T4_rep02,D,claude_gpt4o,heterogeneous,gpt4o,B,2,0.879,"[0.15, 0.625, 0.6]",0.259,3.0,1.0,2.0,2.0,3.0,0.588,0.7719
D_claude_gpt4o_T4_rep02,D,claude_gpt4o,heterogeneous,gpt4o,B,3,0.723,"[0.15, 0.375, 0.6]",0.12,4.0,1.0,4.0,2.0,3.0,0.87,1.0703
D_claude_gpt4o_T4_rep02,D,claude_gpt4o,heterogeneous,gpt4o,B,4,0.869,"[0.505, 0.375, 0.6]",0.13,4.0,1.0,4.0,2.0,3.0,0.922,1.0054
D_claude_gpt4o_T4_rep02,D,claude_gpt4o,heterogeneous,gpt4o,B,5,0.877,"[0.518, 0.375, 0.6]",0.167,4.0,1.0,4.0,2.0,3.0,0.781,1.0991
D_claude_gpt4o_T4_rep02,D,claude_gpt4o,heterogeneous,gpt4o,B,6,0.872,"[0.509, 0.375, 0.6]",0.185,4.0,1.0,4.0,2.0,3.0,0.657,1.0703
D_claude_gpt4o_T4_rep02,D,claude_gpt4o,heterogeneous,gpt4o,B,7,0.899,"[0.554, 0.375, 0.6]",0.077,4.0,1.0,4.0,2.0,3.0,0.956,1.4886
D_claude_gpt4o_T4_rep02,D,claude_gpt4o,heterogeneous,gpt4o,B,8,0.95,"[0.634, 0.375, 0.6]",0.346,4.0,1.0,4.0,2.0,3.0,0.96,1.4102
D_claude_gpt4o_T4_rep03,D,claude_gpt4o,heterogeneous,claude,A,1,0.755,"[0.264, 0.5, 0.5]",0.278,4.0,2.0,4.0,0.0,0.0,0.811,1.3411
D_claude_gpt4o_T4_rep03,D,claude_gpt4o,heterogeneous,claude,A,2,0.688,"[0.501, 0.25, 0.4]",0.276,4.0,4.0,4.0,4.0,3.0,0.974,0.7713
D_claude_gpt4o_T4_rep03,D,claude_gpt4o,heterogeneous,claude,A,3,0.495,"[0.15, 0.25, 0.4]",0.263,5.0,4.0,5.0,4.0,3.0,0.448,0.9885
D_claude_gpt4o_T4_rep03,D,claude_gpt4o,heterogeneous,claude,A,4,0.851,"[0.56, 0.5, 0.4]",0.143,5.0,2.0,4.0,4.0,3.0,0.787,1.1402
D_claude_gpt4o_T4_rep03,D,claude_gpt4o,heterogeneous,claude,A,5,0.526,"[0.15, 0.062, 0.5]",0.395,4.0,5.0,5.0,3.0,3.0,0.526,1.0701
D_claude_gpt4o_T4_rep03,D,claude_gpt4o,heterogeneous,claude,A,6,0.529,"[0.15, 0.312, 0.4]",0.227,5.0,4.0,5.0,4.0,3.0,0.484,0.9885
D_claude_gpt4o_T4_rep03,D,claude_gpt4o,heterogeneous,claude,A,7,0.689,"[0.502, 0.25, 0.4]",0.222,5.0,4.0,5.0,4.0,3.0,0.797,1.0703
D_claude_gpt4o_T4_rep03,D,claude_gpt4o,heterogeneous,claude,A,8,0.746,"[0.578, 0.25, 0.4]",0.378,5.0,4.0,5.0,4.0,3.0,0.736,0.9885
D_claude_gpt4o_T4_rep03,D,claude_gpt4o,heterogeneous,gpt4o,B,1,0.944,"[0.5, 0.625, 0.5]",0.25,2.0,1.0,4.0,0.0,0.0,0.811,1.3411
D_claude_gpt4o_T4_rep03,D,claude_gpt4o,heterogeneous,gpt4o,B,2,0.714,"[0.1, 0.5, 0.5]",0.13,4.0,1.0,3.0,3.0,3.0,0.974,0.7713
D_claude_gpt4o_T4_rep03,D,claude_gpt4o,heterogeneous,gpt4o,B,3,1.047,"[0.587, 0.625, 0.6]",0.304,4.0,1.0,2.0,2.0,3.0,0.448,0.9885
